,unique_key,date,arrest,domestic,community_area,longitude,latitude,year
437,1611,2002-07-13 02:22:00+00:00,False,False,22.0,-87.71352598,41.918006481,2002
438,1397,2002-03-18 23:12:00+00:00,True,False,22.0,-87.723129348,41.925456357,2002
439,21349,2014-04-27 00:47:00+00:00,False,False,22.0,-87.716309891,41.924613111,2014
440,1658,2002-08-03 23:05:00+00:00,True,False,22.0,-87.718455766,41.915439687,2002
441,1886,2002-11-22 09:00:00+00:00,True,False,22.0,-87.720716453,41.926848553,2002
442,20549,2012-08-03 04:41:00+00:00,True,False,22.0,-87.713605835,41.920386159,2012
443,2280,2003-07-15 22:30:00+00:00,True,False,22.0,-87.71365852,41.92215647,2003
444,1814,2002-10-12 02:46:00+00:00,True,False,22.0,-87.726299253,41.931801344,2002
445,4380,2008-01-01 16:48:00+00:00,True,False,22.0,-87.718230034,41.925172259,2008
446,2875,2004-08-28 03:24:00+00:00,True,False,22.0,-87.723179644,41.927119626,2004
447,23118,2017-02-03 02:23:00+00:00,False,False,22.0,-87.72498305,41.924508458,2017
448,22436,2016-04-24 19:07:00+00:00,True,False,22.0,-87.717800618,41.93008761,2016
449,2732,2004-06-03 14:15:00+00:00,False,False,22.0,-87.708625824,41.931432125,2004
450,4692,2008-08-15 04:25:00+00:00,False,False,22.0,-87.71359308,41.931955748,2008
451,779,2001-04-20 21:15:00+00:00,True,False,22.0,-87.714429901,41.919141979,2001
452,24445,2019-03-24 02:33:00+00:00,False,False,22.0,-87.713056469,41.931961083,2019
453,19127,2009-10-15 02:01:00+00:00,False,False,22.0,-87.690163597,41.918511914,2009
454,635,2001-01-01 15:10:00+00:00,False,False,22.0,-87.699933231,41.924488265,2001
455,1038,2001-08-29 05:00:00+00:00,False,False,23.0,-87.719003201,41.893598492,2001
456,21088,2013-09-20 01:38:00+00:00,True,False,23.0,-87.718157129,41.899093421,2013
457,21491,2014-07-31 09:23:00+00:00,True,False,23.0,-87.730108383,41.903522908,2014
458,2276,2003-07-15 01:26:00+00:00,True,True,23.0,-87.715005706,41.892602831,2003
459,20545,2012-08-02 12:50:00+00:00,False,False,23.0,-87.722323899,41.892397765,2012
460,2044,2003-03-14 01:30:00+00:00,True,False,23.0,-87.71406937,41.891818421,2003
461,1005,2001-08-12 05:55:00+00:00,True,False,23.0,-87.732641264,41.90528152,2001
462,20729,2012-12-09 18:40:00+00:00,False,False,23.0,-87.725041634,41.90131451,2012
463,21309,2014-03-19 15:45:00+00:00,True,False,23.0,-87.712622818,41.894420385,2014
464,3868,2006-11-09 09:17:00+00:00,False,False,23.0,-87.729779176,41.905324142,2006
465,22393,2016-03-23 01:18:00+00:00,True,False,23.0,-87.726278212,41.901842459,2016
466,19173,2009-11-16 10:29:00+00:00,False,False,23.0,-87.731706653,41.898009883,2009
467,19705,2010-12-06 21:43:00+00:00,False,False,23.0,-87.713906987,41.896460802,2010
468,21453,2014-07-02 06:26:00+00:00,True,False,23.0,-87.709823354,41.902799847,2014
469,21635,2014-11-09 15:27:00+00:00,False,False,23.0,-87.732463394,41.910538546,2014
470,19915,2011-06-10 12:13:00+00:00,True,False,23.0,-87.717871145,41.891770253,2011
471,22414,2016-04-07 16:02:00+00:00,False,False,23.0,-87.713156054,41.895490776,2016
472,2829,2004-08-01 02:30:00+00:00,True,False,23.0,-87.707636117,41.890919112,2004
473,3957,2007-01-31 01:00:00+00:00,True,False,23.0,-87.7237692,41.899537729,2007
474,2081,2003-04-02 20:44:00+00:00,False,False,23.0,-87.723779821,41.899965886,2003
475,19423,2010-05-29 20:07:00+00:00,False,False,23.0,-87.708453036,41.902814352,2010
476,20991,2013-07-19 21:43:00+00:00,False,False,23.0,-87.723278665,41.906307902,2013
477,21654,2014-11-18 08:58:00+00:00,False,False,23.0,-87.708956122,41.894159014,2014
478,24339,2018-12-07 02:00:00+00:00,True,True,23.0,-87.724882334,41.896039237,2018
479,1085,2001-09-18 03:00:00+00:00,False,False,23.0,-87.721207281,41.895868773,2001
480,4804,2008-10-17 05:17:00+00:00,True,False,23.0,-87.712678392,41.89626756,2008
481,3388,2005-10-14 21:29:00+00:00,True,False,23.0,-87.724329346,41.893547279,2005
482,4095,2007-06-02 05:01:00+00:00,True,False,23.0,-87.732215052,41.905290267,2007
483,3863,2006-11-03 20:18:00+00:00,False,False,23.0,-87.725578452,41.911718008,2006
484,2032,2003-03-04 22:28:00+00:00,False,False,23.0,-87.73412735,41.909784344,2003
485,19433,2010-06-08 18:40:00+00:00,True,False,23.0,-87.717904198,41.891770431,2010
486,20819,2013-03-06 21:15:00+00:00,False,False,23.0,-87.714220057,41.905877971,2013
487,19827,2011-04-08 09:13:00+00:00,True,False,23.0,-87.72749466,41.90139334,2011
488,20672,2012-10-28 10:15:00+00:00,True,False,23.0,-87.727496751,41.90156075,2012
489,21683,2014-12-12 19:22:00+00:00,False,False,23.0,-87.723950911,41.905537597,2014
490,20499,2012-07-04 10:29:00+00:00,False,False,23.0,-87.726418399,41.912639024,2012
491,22103,2015-09-19 18:47:00+00:00,True,False,23.0,-87.731236756,41.903065053,2015
492,4087,2007-05-26 23:50:00+00:00,False,False,23.0,-87.719241702,41.900907679,2007
493,4512,2008-04-30 16:40:00+00:00,True,False,23.0,-87.738923419,41.902465692,2008
494,19447,2010-06-13 23:51:00+00:00,False,False,23.0,-87.711339316,41.892319584,2010
495,21647,2014-11-16 01:03:00+00:00,False,False,23.0,-87.71947879,41.904534085,2014
496,19825,2011-04-02 11:21:00+00:00,True,False,23.0,-87.71331549,41.899133243,2011
497,22171,2015-11-07 03:24:00+00:00,False,False,23.0,-87.72627803,41.901861668,2015
498,22208,2015-12-05 07:06:00+00:00,False,False,23.0,-87.722426654,41.895875266,2015
499,23880,2018-04-03 04:38:00+00:00,True,True,23.0,-87.732440134,41.901658074,2018
500,1460,2002-04-26 20:38:00+00:00,False,False,23.0,-87.711403102,41.894452205,2002
501,4168,2007-07-23 14:30:00+00:00,True,True,23.0,-87.732214795,41.902576214,2007
502,1913,2002-12-11 20:00:00+00:00,True,True,23.0,-87.739573669,41.894132052,2002
503,19649,2010-10-22 00:01:00+00:00,False,False,23.0,-87.710660082,41.910065634,2010
504,20974,2013-07-08 17:54:00+00:00,True,False,23.0,-87.718662542,41.892353527,2013
505,20736,2012-12-23 06:22:00+00:00,False,False,23.0,-87.709972333,41.903722719,2012
506,20068,2011-09-18 03:19:00+00:00,True,False,23.0,-87.729453331,41.904427807,2011
507,1003,2001-08-12 18:17:00+00:00,True,False,23.0,-87.717959287,41.891770726,2001
508,1825,2002-10-20 09:00:00+00:00,False,False,23.0,-87.707635983,41.890932833,2002
509,20059,2011-09-13 10:37:00+00:00,True,False,23.0,-87.711038518,41.910062197,2011
510,22322,2016-02-07 13:06:00+00:00,False,False,23.0,-87.724321226,41.899041206,2016
511,1036,2001-08-27 11:22:00+00:00,False,False,23.0,-87.70640419,41.890703831,2001
512,944,2001-07-17 06:54:00+00:00,True,False,23.0,-87.706687376,41.899681787,2001
513,1833,2002-10-26 23:45:00+00:00,False,False,23.0,-87.727419042,41.903563633,2002
514,21310,2014-03-20 00:04:00+00:00,True,False,23.0,-87.716394563,41.897890221,2014
515,3763,2006-09-01 21:05:00+00:00,False,False,23.0,-87.715177582,41.898012655,2006
516,4857,2008-11-26 12:29:00+00:00,True,False,23.0,-87.728859108,41.912511943,2008
517,2624,2004-03-01 05:10:00+00:00,False,False,23.0,-87.737386318,41.900665737,2004
518,23413,2017-06-29 23:17:00+00:00,False,False,23.0,-87.711561716,41.89930488,2017
519,1367,2002-02-25 00:15:00+00:00,True,False,23.0,-87.712622632,41.894439594,2002
520,22905,2016-11-01 02:58:00+00:00,False,False,23.0,-87.719893677,41.892659233,2016
521,23767,2018-01-07 16:37:00+00:00,False,False,23.0,-87.710192429,41.894687135,2018
522,4044,2007-04-21 01:53:00+00:00,False,False,23.0,-87.71303433,41.907309551,2007
523,4461,2008-03-29 04:19:00+00:00,False,False,23.0,-87.731236702,41.910499189,2008
524,19770,2011-02-01 09:05:00+00:00,True,True,23.0,-87.708013345,41.906464536,2011
525,21513,2014-08-17 01:57:00+00:00,True,False,23.0,-87.728620041,41.897746689,2014
526,19242,2010-01-07 04:22:00+00:00,False,False,23.0,-87.736559521,41.895175706,2010
527,19010,2009-08-12 02:05:00+00:00,True,False,23.0,-87.708328527,41.909177556,2009
528,1690,2002-08-15 03:23:00+00:00,True,False,23.0,-87.732641264,41.90528152,2002
529,24381,2019-01-15 13:22:00+00:00,False,False,23.0,-87.723502246,41.890532455,2019
530,1241,2001-11-25 22:45:00+00:00,True,False,23.0,-87.729964379,41.901650581,2001
531,19157,2009-11-04 19:14:00+00:00,False,False,23.0,-87.716739169,41.899105026,2009
532,2750,2004-06-17 06:15:00+00:00,True,False,23.0,-87.72158998,41.89540978,2004
533,4063,2007-05-07 22:40:00+00:00,False,False,23.0,-87.72482383,41.894076794,2007
534,4749,2008-09-20 15:32:00+00:00,True,False,23.0,-87.720423978,41.891742743,2008
535,20617,2012-09-15 01:13:00+00:00,True,False,23.0,-87.715177582,41.898012655,2012
536,20678,2012-10-29 18:17:00+00:00,False,False,23.0,-87.710090384,41.910847394,2012
537,4937,2009-02-24 20:50:00+00:00,True,True,23.0,-87.720559635,41.899067847,2009
538,777,2001-04-20 00:10:00+00:00,True,False,23.0,-87.723608625,41.89440789,2001
539,2850,2004-08-11 00:20:00+00:00,False,False,23.0,-87.720539406,41.895420644,2004
540,775,2001-04-19 00:03:00+00:00,True,False,23.0,-87.72149816,41.89540929,2001
541,23942,2018-05-15 11:40:00+00:00,False,False,23.0,-87.713904401,41.896348274,2018
542,23541,2017-08-26 05:25:00+00:00,False,False,23.0,-87.716699409,41.891783177,2017
543,3688,2006-07-11 15:00:00+00:00,False,False,23.0,-87.719887592,41.892527477,2006
544,23402,2017-06-28 17:01:00+00:00,False,False,23.0,-87.707386008,41.901864523,2017
